Review,Sentiment Scores,Compound Score,Sentiment Label
"The Lululemon staff have got some very healthy egos, just like the company that is employing them. I remember the time when this brand was known for its loyalty and quality products. Well, well, times have changed! I am ashamed to say that I have spent thousands and thousands of dollars on Lululemon over the years.Here is my story. I have never had issues with any of the stuff that I bought at Lululemon except their yoga mats(yuck). And then a couple years ago, I bought a 68 dollar tank top. Within a year, it started developing a hole right close to the seam. I wash all my garments in cold water and hang to dry. Sooo clearly, the issue isn't with how well or how poorly I care for the product. There was a fault in the stitching. Meanwhile- they are down right refusing to take the responsibility for this item! And the staff addressing the situation are simply arrogant and flaky know-it- alls.","{'neg': 0.067, 'neu': 0.798, 'pos': 0.135, 'compound': 0.8713}",0.8713,Positive
"I recently bought a pair of the Wunder Under leggings from lululemon for the hefty price of $98 dollars thinking i was investing in a product that would last me a long time. I live in a cold place and just last week I slipped on ice and ripped a hole in my tights. I brought the pair back to the store hoping they would help me due to the fact i already paid them $98 . They said all they could do for me was repair the tights which I was fine with at first. When I received the tights back the ""patchwork"" was awful, all they did was poorly sew a piece of material underneath the hole. It is completely noticeable and yes, i know it was technically my fault but i expected them to at least try and make it better. I am disappointed in the service and disappointed i wasted my money.","{'neg': 0.107, 'neu': 0.822, 'pos': 0.071, 'compound': -0.816}",-0.816,Negative
I love my new align joggers I just bought!!Wish I would have bought all my pants in the align material.. its amazing and fits so nice!Expensive but worth the money!,"{'neg': 0.0, 'neu': 0.729, 'pos': 0.271, 'compound': 0.8366}",0.8366,Positive
"9 weeks in I am still waiting on a credit for a faulty pair of leggings. It's unfortunate for lulu that I am so stubborn. Seriously, my patience has well and truly been tested. As for being 'educated' by the various departments within the rabbit Warren that is lululemon it's patronising at best and plain bonkers on the other end of the spectrum.From being told my leggings were for yoga and pilates only, seriously do I hover from the changing rooms to class? Ridiculous. Despite the stitching coming loose (which is what I complained about) I was told that bobbling of garments could occur when washed with different colours. A. It wasn't the bobbling and B. How can this be caused by washing with garments of other colours?I've had obstruction on how to return as I don't live near a store and now I've been told I'll have to wait as I shouldn't have returned via royal mail when lululemon themselves gave me the info to do so!!Safe to say I'll be sticking to sweaty betty and will warn my clients to steer well clear.","{'neg': 0.113, 'neu': 0.804, 'pos': 0.083, 'compound': -0.5877}",-0.5877,Negative
"Horrible customer service at the store on Big Beaver in Troy, MI Somerset Mall.  Will never visit a Lululemon store ever again.  Also contacted customer service to only get the “I understand how you feel” canned response with no resolution.  In this day and age, brick and mortar stores should be bending over backwards to keep you coming in.","{'neg': 0.092, 'neu': 0.908, 'pos': 0.0, 'compound': -0.6908}",-0.6908,Negative
"Shockingly bad, rude, lazy and very poor customer service.  Also in addition Lululemon are thieves.  I returned a pair of yoga pants that were too tight. I retuned by Royal Mail to their Netherlands address as I could not use the UPs label but I used the address on their label. They have kept the pants and kept my money.  They are a fraudulent dishonest company.   This is in contrast to many many U.K. companies who have easy returns and are extremely honest.Stay away from Canadian companies in the future as they may all have the same grubby returns policy of theft when they can get away with it.","{'neg': 0.177, 'neu': 0.791, 'pos': 0.032, 'compound': -0.9348}",-0.9348,Negative
Extremely rude sales assistants at London store in Covent Garden. I could not return the jacket that was unraveling after 1 wear! The girl was just laughing in my face! Ridiculous attitude and completely unprofessional. Being a fitness instructor and having spent a lot of money in this shop I will no longer buy anything there. Poor garment quality and the rudest staff ever!,"{'neg': 0.252, 'neu': 0.674, 'pos': 0.074, 'compound': -0.926}",-0.926,Negative
"Lululemon originally from Canada should learn that in USA customers expect an excellent customer service. Lululemon staffs are young , rude and simply careless. They have absolutely no clue as to what customer service is. I am tired of being badly treated by unprofessional teenagers as sales people and managers. Lululemon must learn to catch up with times and understand that if a customer buys a merchandise for 180 dollars then they should be able to return it within a time frame. This company is simply ridiculous with their Canadian outdated rules. I will no longer purchase this brand. I am done.","{'neg': 0.199, 'neu': 0.768, 'pos': 0.033, 'compound': -0.9484}",-0.9484,Negative
Lululemon is my absolute top website and store to shop for athletic wear. The quality of their products is unmatched by any other brand! The vast majority of the items are well worth the investment and can last for many years. They have superior customer service and if you have any issues it is very easy to get in touch with an agent and they will go above and beyond to rectify the situation. Everything arrives on time and in perfect condition. Totally trust this company!,"{'neg': 0.013, 'neu': 0.783, 'pos': 0.204, 'compound': 0.9588}",0.9588,Positive
"I returned items and have not been refunded despite contacting them lots of times and them telling me to wait 10 days for it to show. It’s not the first time I’ve had to remind them to refund and I fear I’ve missed refunds in the past! Align pants great but pulling is an issue, overall quality is poor in comparison to the lululemon I loved 10+ years ago.","{'neg': 0.102, 'neu': 0.792, 'pos': 0.106, 'compound': 0.3274}",0.3274,Positive
